trial,l,l0,l_norm,c,c0,c_norm
1,3.4728588588588587,50.450450450450454,0.0688370238095238,0.1526712785580436,0.6666666666666636,0.22900691783706645
2,3.4674954954954953,50.450450450450454,0.06873071428571428,0.15431765734265773,0.6666666666666636,0.23147648601398765
3,3.4526666666666666,50.450450450450454,0.06843678571428571,0.1420848576260347,0.6666666666666636,0.21312728643905302
4,3.4745065065065064,50.450450450450454,0.06886968253968254,0.15551714396714428,0.6666666666666636,0.23327571595071747
5,3.4751951951951954,50.450450450450454,0.06888333333333334,0.15684309579309605,0.6666666666666636,0.23526464368964514
6,3.478188188188188,50.450450450450454,0.06894265873015872,0.15468836441336473,0.6666666666666636,0.23203254662004816
7,3.4906206206206205,50.450450450450454,0.0691890873015873,0.1631269090386742,0.6666666666666636,0.2446903635580124
8,3.476252252252252,50.450450450450454,0.06890428571428571,0.15688480130980179,0.6666666666666636,0.23532720196470375
9,3.4813793793793795,50.450450450450454,0.06900591269841269,0.16071381951381994,0.6666666666666636,0.241070729270731
10,3.480940940940941,50.450450450450454,0.06899722222222222,0.1597171641911582,0.6666666666666636,0.2395757462867384
