trial,l,l0,l_norm,c,c0,c_norm
1,3.537393393393393,50.450450450450454,0.07011619047619047,0.19448259926348194,0.6666666666666636,0.2917238988952242
2,3.5426586586586586,50.450450450450454,0.07022055555555555,0.19764553502053528,0.6666666666666636,0.29646830253080425
3,3.538266266266266,50.450450450450454,0.07013349206349205,0.19256612831612838,0.6666666666666636,0.2888491924741939
4,3.5285165165165164,50.450450450450454,0.06994023809523808,0.19171860557742948,0.6666666666666636,0.28757790836614555
5,3.552990990990991,50.450450450450454,0.07042535714285714,0.20306225441225437,0.6666666666666636,0.30459338161838295
6,3.524794794794795,50.450450450450454,0.06986646825396825,0.1850932691491516,0.6666666666666636,0.2776399037237287
7,3.5328808808808807,50.450450450450454,0.07002674603174602,0.1888964035964038,0.6666666666666636,0.283344605394607
8,3.5404564564564565,50.450450450450454,0.07017690476190476,0.19186616439116475,0.6666666666666636,0.28779924658674844
9,3.521259259259259,50.450450450450454,0.06979638888888888,0.18549834773070079,0.6666666666666636,0.2782475215960524
10,3.5473333333333334,50.450450450450454,0.07031321428571428,0.2043098013098016,0.6666666666666636,0.30646470196470377
