trial,l,l0,l_norm,c,c0,c_norm
1,2.326868686868687,5.454545454545454,0.42659259259259263,0.21584934509934506,0.6666666666666659,0.323774017649018
2,2.3105050505050504,5.454545454545454,0.4235925925925926,0.21931307581307563,0.6666666666666659,0.32896961371961386
3,2.3155555555555556,5.454545454545454,0.4245185185185186,0.21320429570429553,0.6666666666666659,0.31980644355644366
4,2.3282828282828283,5.454545454545454,0.42685185185185187,0.22985930735930732,0.6666666666666659,0.3447889610389614
5,2.3153535353535353,5.454545454545454,0.4244814814814815,0.2264087024087023,0.6666666666666659,0.3396130536130539
6,2.2947474747474748,5.454545454545454,0.42070370370370375,0.19424192474192467,0.6666666666666659,0.2913628871128874
7,2.316969696969697,5.454545454545454,0.4247777777777778,0.20024037074037074,0.6666666666666659,0.30036055611055645
8,2.3185858585858585,5.454545454545454,0.4250740740740741,0.2191632811632811,0.6666666666666659,0.32874492174492204
9,2.2884848484848486,5.454545454545454,0.4195555555555556,0.18021489621489614,0.6666666666666659,0.27032234432234453
10,2.3026262626262626,5.454545454545454,0.42214814814814816,0.1925321345321344,0.6666666666666659,0.288798201798202
