trial,l,l0,l_norm,c,c0,c_norm
1,2.2294949494949496,5.454545454545454,0.4087407407407408,0.09885159285159281,0.6666666666666659,0.1482773892773894
2,2.2296969696969695,5.454545454545454,0.4087777777777778,0.0921772116772116,0.6666666666666659,0.13826581751581757
3,2.2183838383838386,5.454545454545454,0.4067037037037038,0.09054673267908556,0.6666666666666659,0.1358200990186285
4,2.2244444444444444,5.454545454545454,0.40781481481481485,0.09376229326229323,0.6666666666666659,0.14064343989344
5,2.235959595959596,5.454545454545454,0.40992592592592597,0.10193684093684091,0.6666666666666659,0.15290526140526156
6,2.2175757575757578,5.454545454545454,0.4065555555555556,0.08158286158286156,0.6666666666666659,0.12237429237429248
7,2.228282828282828,5.454545454545454,0.40851851851851856,0.08280053280053275,0.6666666666666659,0.12420079920079927
8,2.22020202020202,5.454545454545454,0.40703703703703703,0.09499377746436567,0.6666666666666659,0.14249066619654868
9,2.2240404040404043,5.454545454545454,0.4077407407407408,0.09460303422068128,0.6666666666666659,0.1419045513310221
10,2.227272727272727,5.454545454545454,0.4083333333333333,0.1009347874347874,0.6666666666666659,0.1514021811521813
