trial,l,l0,l_norm,c,c0,c_norm
1,3.9693837167433488,250.4500900180036,0.015849000958466454,0.0017947342853225226,0.6666666666666268,0.002692101427983945
2,3.9671897579515902,250.4500900180036,0.01584024089456869,0.0017430323838528185,0.6666666666666268,0.002614548575779384
3,3.969220324064813,250.4500900180036,0.01584834856230032,0.0014650830868477933,0.6666666666666268,0.0021976246302718213
4,3.96962400480096,250.4500900180036,0.01584996038338658,0.0019138366449511998,0.6666666666666268,0.0028707549674269715
5,3.969805321064213,250.4500900180036,0.015850684345047925,0.0018054135407076604,0.6666666666666268,0.0027081203110616526
6,3.9689652330466094,250.4500900180036,0.01584733003194888,0.0019330711685974866,0.6666666666666268,0.0028996067528964035
7,3.9697928385677135,250.4500900180036,0.015850634504792332,0.0018954267146682018,0.6666666666666268,0.0028431400720024726
8,3.9696627325465093,250.4500900180036,0.015850115015974442,0.0020022372725313924,0.6666666666666268,0.0030033559087972684
9,3.9694904580916184,250.4500900180036,0.01584942715654952,0.002255794597559305,0.6666666666666268,0.0033836918963391603
10,3.968017923584717,250.4500900180036,0.015843547603833864,0.0017855028957970156,0.6666666666666268,0.0026782543436956836
