trial,l,l0,l_norm,c,c0,c_norm
1,12.508310622124425,250.4500900180036,0.049943326517571884,0.6485899567099364,0.6666666666666268,0.9728849350649628
2,12.74754350870174,250.4500900180036,0.05089853833865814,0.6490805050504874,0.6666666666666268,0.9736207575757894
3,11.908940588117623,250.4500900180036,0.04755015495207668,0.6462976479076333,0.6666666666666268,0.969446471861508
4,12.424005841168233,250.4500900180036,0.049606713418530346,0.6490077489177317,0.6666666666666268,0.9735116233766559
5,11.80202872574515,250.4500900180036,0.04712327603833866,0.6453578066377919,0.6666666666666268,0.9680367099567457
6,12.521970074014803,250.4500900180036,0.049997866134185304,0.6481554545454351,0.6666666666666268,0.9722331818182108
7,12.406638127625525,250.4500900180036,0.04953736741214058,0.6472136796536664,0.6666666666666268,0.9708205194805577
8,12.002901860372074,250.4500900180036,0.047925324600638974,0.647126738816722,0.6666666666666268,0.9706901082251411
9,12.410826325265052,250.4500900180036,0.04955409009584664,0.6480926695526533,0.6666666666666268,0.9721390043290381
10,12.833365793158631,250.4500900180036,0.05124121054313099,0.6491484126983922,0.6666666666666268,0.9737226190476466
