trial,l,l0,l_norm,c,c0,c_norm
1,3.9702310862172436,250.4500900180036,0.015852384345047925,0.0016083737263768228,0.6666666666666268,0.0024125605895653785
2,3.9685625125025004,250.4500900180036,0.015845722044728432,0.001620738150738151,0.6666666666666268,0.002431107226107372
3,3.970992918583717,250.4500900180036,0.015855426198083066,0.0018057594692888828,0.6666666666666268,0.002708639203933486
4,3.969884696939388,250.4500900180036,0.01585100127795527,0.002218830287359702,0.6666666666666268,0.0033282454310397526
5,3.9694470894178835,250.4500900180036,0.015849253993610223,0.0018441826474179415,0.6666666666666268,0.0027662739711270777
6,3.9700300060012004,250.4500900180036,0.015851581469648563,0.0016351908222496472,0.6666666666666268,0.0024527862333746176
7,3.970750070014003,250.4500900180036,0.015854456549520765,0.0022482564580242653,0.6666666666666268,0.0033723846870366
8,3.9683455891178236,250.4500900180036,0.015844855910543132,0.0019985609488550695,0.6666666666666268,0.0029978414232827836
9,3.969768833766753,250.4500900180036,0.015850538658146965,0.0017082018634959819,0.6666666666666268,0.002562302795244126
10,3.969831966393279,250.4500900180036,0.01585079073482428,0.0016120910376173523,0.6666666666666268,0.0024181365564261733
