trial,l,l0,l_norm,c,c0,c_norm
1,5.611921921921922,50.450450450450454,0.11123630952380952,0.5952373737373715,0.6666666666666636,0.8928560606060614
2,5.622366366366366,50.450450450450454,0.11144333333333332,0.5915158008657999,0.6666666666666636,0.8872737012987039
3,5.797793793793794,50.450450450450454,0.11492055555555555,0.5969811965811942,0.6666666666666636,0.8954717948717954
4,5.537171171171171,50.450450450450454,0.10975464285714286,0.5934184149184137,0.6666666666666636,0.8901276223776247
5,5.684928928928929,50.450450450450454,0.11268341269841269,0.6007614718614696,0.6666666666666636,0.9011422077922084
6,5.48433033033033,50.450450450450454,0.10870726190476189,0.5904283827283829,0.6666666666666636,0.8856425740925784
7,5.5043123123123125,50.450450450450454,0.10910333333333333,0.5888792651792645,0.6666666666666636,0.8833188977689007
8,5.3712452452452455,50.450450450450454,0.10646575396825396,0.5855491619491627,0.6666666666666636,0.8783237429237482
9,5.549117117117117,50.450450450450454,0.10999142857142856,0.5929370129870113,0.6666666666666636,0.8894055194805209
10,5.527147147147147,50.450450450450454,0.10955595238095238,0.5891867965367962,0.6666666666666636,0.8837801948051983
