trial,l,l0,l_norm,c,c0,c_norm
1,3.3123083083083085,50.450450450450454,0.06565468253968254,0.03951024482053912,0.6666666666666636,0.059265367230808955
2,3.3065385385385384,50.450450450450454,0.06554031746031745,0.03687399268258413,0.6666666666666636,0.05531098902387645
3,3.30623023023023,50.450450450450454,0.06553420634920634,0.03639217249898382,0.6666666666666636,0.054588258748475976
4,3.3057417417417416,50.450450450450454,0.0655245238095238,0.03671075248281146,0.6666666666666636,0.055066128724217435
5,3.3055875875875875,50.450450450450454,0.06552146825396825,0.035353314985668065,0.6666666666666636,0.05302997247850234
6,3.3022682682682682,50.450450450450454,0.0654556746031746,0.03543033703482636,0.6666666666666636,0.053145505552239784
7,3.3053213213213213,50.450450450450454,0.06551619047619048,0.035317738144208854,0.6666666666666636,0.052976607216313525
8,3.3115655655655654,50.450450450450454,0.0656399603174603,0.03800736159265583,0.6666666666666636,0.057011042388984
9,3.305225225225225,50.450450450450454,0.0655142857142857,0.037317428976252676,0.6666666666666636,0.05597614346437927
10,3.3092212212212213,50.450450450450454,0.06559349206349206,0.0362991015520429,0.6666666666666636,0.054448652328064596
