trial,l,l0,l_norm,c,c0,c_norm
1,3.718052052052052,50.450450450450454,0.07369710317460317,0.28953016705516693,0.6666666666666636,0.43429525058275237
2,3.7129649649649648,50.450450450450454,0.07359626984126984,0.29167823287823286,0.6666666666666636,0.43751734931735126
3,3.7372532532532534,50.450450450450454,0.07407769841269841,0.29296334776334787,0.6666666666666636,0.4394450216450238
4,3.728892892892893,50.450450450450454,0.07391198412698413,0.292237323787324,0.6666666666666636,0.43835598568098794
5,3.7134994994994996,50.450450450450454,0.07360686507936508,0.2890236929736932,0.6666666666666636,0.43353553946054174
6,3.7103643643643642,50.450450450450454,0.07354472222222222,0.2899416666666668,0.6666666666666636,0.4349125000000022
7,3.701827827827828,50.450450450450454,0.07337551587301587,0.278722466422466,0.6666666666666636,0.4180836996337009
8,3.7264204204204203,50.450450450450454,0.07386297619047619,0.2946851037851047,0.6666666666666636,0.44202765567765906
9,3.72980980980981,50.450450450450454,0.07393015873015872,0.2915194971694969,0.6666666666666636,0.4372792457542473
10,3.7354854854854853,50.450450450450454,0.07404265873015872,0.291286063936064,0.6666666666666636,0.43692909590409795
