trial,l,l0,l_norm,c,c0,c_norm
1,2.772121212121212,5.454545454545454,0.5082222222222222,0.5236305916305918,0.6666666666666659,0.7854458874458886
2,2.7222222222222223,5.454545454545454,0.4990740740740741,0.49387012987012996,0.6666666666666659,0.7408051948051958
3,2.7222222222222223,5.454545454545454,0.4990740740740741,0.5038730158730159,0.6666666666666659,0.7558095238095248
4,2.7256565656565654,5.454545454545454,0.4997037037037037,0.5088883893883892,0.6666666666666659,0.7633325840825848
5,2.826060606060606,5.454545454545454,0.5181111111111112,0.5306292041292042,0.6666666666666659,0.7959438061938073
6,2.6333333333333333,5.454545454545454,0.4827777777777778,0.4846697191697193,0.6666666666666659,0.7270045787545798
7,2.702828282828283,5.454545454545454,0.4955185185185185,0.5130419025419024,0.6666666666666659,0.7695628538128545
8,2.658181818181818,5.454545454545454,0.4873333333333334,0.4838659673659676,0.6666666666666659,0.7257989510489523
9,2.689090909090909,5.454545454545454,0.493,0.5003715728715731,0.6666666666666659,0.7505573593073606
10,2.7488888888888887,5.454545454545454,0.503962962962963,0.5127364857364858,0.6666666666666659,0.7691047286047296
