trial,l,l0,l_norm,c,c0,c_norm
1,6.814278455691138,250.4500900180036,0.027208129392971243,0.5766859773559768,0.6666666666666268,0.865028966034017
2,6.7490024404880975,250.4500900180036,0.026947494568690094,0.57317214008214,0.6666666666666268,0.8597582101232615
3,6.772177635527106,250.4500900180036,0.02704002875399361,0.5737034121434128,0.6666666666666268,0.8605551182151707
4,6.832858171634327,250.4500900180036,0.027282314696485625,0.577261095571098,0.6666666666666268,0.8658916433566988
5,6.810136107221444,250.4500900180036,0.027191589776357827,0.5743585714285707,0.6666666666666268,0.8615378571429076
6,6.682759271854371,250.4500900180036,0.02668299808306709,0.5703073937173929,0.6666666666666268,0.8554610905761406
7,6.785482536507302,250.4500900180036,0.02709315271565495,0.5748534987235,0.6666666666666268,0.8622802480853016
8,6.8021892378475695,250.4500900180036,0.02715985942492013,0.5765651370851405,0.6666666666666268,0.8648477056277625
9,6.741998159631926,250.4500900180036,0.026919527795527153,0.5742152436452428,0.6666666666666268,0.8613228654679157
10,6.718673654730946,250.4500900180036,0.026826397444089455,0.5732399927849915,0.6666666666666268,0.8598599891775387
