trial,l,l0,l_norm,c,c0,c_norm
1,4.475830206041208,250.4500900180036,0.017871146325878592,0.23492131682043405,0.6666666666666268,0.35238197523067216
2,4.474499059811962,250.4500900180036,0.017865831309904153,0.23329549832520383,0.6666666666666268,0.3499432474878267
3,4.457882456491299,250.4500900180036,0.017799484345047925,0.22920907553231118,0.6666666666666268,0.34381361329848736
4,4.467405561112223,250.4500900180036,0.017837508306709268,0.23179763400342285,0.6666666666666268,0.34769645100515506
5,4.469628085617123,250.4500900180036,0.017846382428115017,0.23340442423589475,0.6666666666666268,0.3501066363538631
6,4.479399479895979,250.4500900180036,0.017885397763578274,0.2366162942612941,0.6666666666666268,0.3549244413919624
7,4.477860452090418,250.4500900180036,0.01787925271565495,0.2335162443112451,0.6666666666666268,0.3502743664668886
8,4.473814522904581,250.4500900180036,0.017863098083067092,0.23603509490509544,0.6666666666666268,0.35405264235766437
9,4.492918423684737,250.4500900180036,0.017939376357827476,0.2420185152102799,0.6666666666666268,0.3630277728154416
10,4.479793158631726,250.4500900180036,0.0178869696485623,0.2367872971472967,0.6666666666666268,0.3551809457209663
