trial,l,l0,l_norm,c,c0,c_norm
1,5.068212362472495,250.4500900180036,0.02023641661341853,0.40537179820179847,0.6666666666666268,0.6080576973027341
2,5.063185277055411,250.4500900180036,0.020216344408945687,0.4020342390942389,0.6666666666666268,0.6030513586413945
3,5.097362592518504,250.4500900180036,0.02035280798722045,0.41128267288267095,0.6666666666666268,0.6169240093240433
4,5.068540028005601,250.4500900180036,0.020237724920127795,0.40384786213786167,0.6666666666666268,0.6057717932068287
5,5.061597279455891,250.4500900180036,0.020210003833865814,0.40225665889665824,0.6666666666666268,0.6033849883450234
6,5.048320864172835,250.4500900180036,0.020156993610223644,0.4000679609279598,0.6666666666666268,0.6001019413919756
7,5.052054730946189,250.4500900180036,0.020171902236421724,0.4000668403818393,0.6666666666666268,0.6001002605727949
8,5.053208641728346,250.4500900180036,0.020176509584664538,0.40100858363858327,0.6666666666666268,0.6015128754579109
9,5.092714302860572,250.4500900180036,0.020334248242811503,0.4087355772005759,0.6666666666666268,0.6131033658009005
10,5.075936307261452,250.4500900180036,0.020267256869009584,0.4045272372072383,0.6666666666666268,0.6067908558108938
