trial,l,l0,l_norm,c,c0,c_norm
1,5.454545454545454,5.454545454545454,1.0,0.6666666666666659,0.6666666666666659,1.0
2,5.454545454545454,5.454545454545454,1.0,0.6666666666666659,0.6666666666666659,1.0
3,5.454545454545454,5.454545454545454,1.0,0.6666666666666659,0.6666666666666659,1.0
4,5.454545454545454,5.454545454545454,1.0,0.6666666666666659,0.6666666666666659,1.0
5,4.718383838383838,5.454545454545454,0.865037037037037,0.6620656565656559,0.6666666666666659,0.993098484848485
6,5.454545454545454,5.454545454545454,1.0,0.6666666666666659,0.6666666666666659,1.0
7,5.454545454545454,5.454545454545454,1.0,0.6666666666666659,0.6666666666666659,1.0
8,5.454545454545454,5.454545454545454,1.0,0.6666666666666659,0.6666666666666659,1.0
9,5.454545454545454,5.454545454545454,1.0,0.6666666666666659,0.6666666666666659,1.0
10,4.718181818181818,5.454545454545454,0.865,0.6613434343434339,0.6666666666666659,0.9920151515151521
