trial,l,l0,l_norm,c,c0,c_norm
1,28.085254090818164,250.4500900180036,0.11213912555910543,0.6618539393939039,0.6666666666666268,0.9927809090909153
2,23.63475983196639,250.4500900180036,0.09436914089456869,0.6607558585858272,0.6666666666666268,0.9911337878788001
3,26.654740468093618,250.4500900180036,0.10642735431309903,0.6618996392496097,0.6666666666666268,0.992849458874474
4,24.337442608521705,250.4500900180036,0.09717482076677317,0.661240202020169,0.6666666666666268,0.9918603030303128
5,25.153153670734145,250.4500900180036,0.10043180127795526,0.6613919336219004,0.6666666666666268,0.99208790043291
6,25.442296379275856,250.4500900180036,0.10158629361022364,0.6610664646464335,0.6666666666666268,0.9915996969697095
7,27.09371946389278,250.4500900180036,0.10818011469648563,0.6619452525252199,0.6666666666666268,0.9929178787878892
8,30.915736587317465,250.4500900180036,0.12344070862619809,0.6629612121211791,0.6666666666666268,0.9944418181818282
9,24.985366673334667,250.4500900180036,0.09976185942492012,0.6611381962481636,0.6666666666666268,0.9917072943723048
10,22.950045929185837,250.4500900180036,0.0916352073482428,0.6605690476190139,0.6666666666666268,0.9908535714285802
