trial,l,l0,l_norm,c,c0,c_norm
1,5.1377787557511505,250.4500900180036,0.020514182108626197,0.4176887223887232,0.6666666666666268,0.6265330835831222
2,5.1116616123224645,250.4500900180036,0.02040990127795527,0.41358629259629315,0.6666666666666268,0.6203794388944769
3,5.127542548509702,250.4500900180036,0.020473310862619807,0.4165980197580209,0.6666666666666268,0.6248970296370687
4,5.145671694338867,250.4500900180036,0.020545697124600637,0.4175095171495186,0.6666666666666268,0.6262642757243154
5,5.1378989397879575,250.4500900180036,0.02051466198083067,0.4171664768564777,0.6666666666666268,0.625749715284754
6,5.12460676135227,250.4500900180036,0.020461588817891372,0.4167424447774459,0.6666666666666268,0.6251136671662062
7,5.116166033206642,250.4500900180036,0.02042788658146965,0.41352750915750897,0.6666666666666268,0.6202912637363006
8,5.129253050610122,250.4500900180036,0.02048014057507987,0.41512398545898604,0.6666666666666268,0.6226859781885163
9,5.120284216843369,250.4500900180036,0.020444329712460064,0.4141210384060387,0.6666666666666268,0.6211815576090952
10,5.110855611122225,250.4500900180036,0.020406683067092653,0.4126973065823062,0.6666666666666268,0.6190459598734963
