trial,l,l0,l_norm,c,c0,c_norm
1,2.226060606060606,5.454545454545454,0.40811111111111115,0.09138447663447657,0.6666666666666659,0.13707671495171503
2,2.2337373737373736,5.454545454545454,0.4095185185185185,0.10325949050949051,0.6666666666666659,0.15488923576423597
3,2.2375757575757578,5.454545454545454,0.41022222222222227,0.1005720880426762,0.6666666666666659,0.1508581320640145
4,2.2311111111111113,5.454545454545454,0.4090370370370371,0.09183863358863353,0.6666666666666659,0.13775795038295047
5,2.2240404040404043,5.454545454545454,0.4077407407407408,0.10710489510489506,0.6666666666666659,0.16065734265734277
6,2.2183838383838386,5.454545454545454,0.4067037037037038,0.0975640587482692,0.6666666666666659,0.146346088122404
7,2.233131313131313,5.454545454545454,0.40940740740740744,0.11181246531246522,0.6666666666666659,0.16771869796869804
8,2.226060606060606,5.454545454545454,0.40811111111111115,0.10142601842601837,0.6666666666666659,0.15213902763902773
9,2.2335353535353537,5.454545454545454,0.40948148148148156,0.11432001332001324,0.6666666666666659,0.17148001998002008
10,2.2252525252525253,5.454545454545454,0.40796296296296297,0.0968175435675435,0.6666666666666659,0.14522631535131544
