trial,l,l0,l_norm,c,c0,c_norm
1,3.9742962192438487,250.4500900180036,0.015868615654952074,0.004158232201235318,0.6666666666666268,0.00623734830185335
2,3.973634966993399,250.4500900180036,0.01586597539936102,0.003980008553537985,0.6666666666666268,0.005970012830307334
3,3.9735219843968794,250.4500900180036,0.01586552428115016,0.0043174069394657935,0.6666666666666268,0.006476110409199078
4,3.9753832366473296,250.4500900180036,0.01587295591054313,0.004122976017790281,0.6666666666666268,0.006184464026685791
5,3.9736584916983397,250.4500900180036,0.015866069329073484,0.0038194523450405947,0.6666666666666268,0.005729178517561235
6,3.9733900380076017,250.4500900180036,0.01586499744408946,0.003835345456057546,0.6666666666666268,0.005753018184086663
7,3.9746498099619925,250.4500900180036,0.01587002747603834,0.003653055204169769,0.6666666666666268,0.005479582806254981
8,3.975885817163433,250.4500900180036,0.015874962619808308,0.004144936305524561,0.6666666666666268,0.006217404458287213
9,3.9730350070014,250.4500900180036,0.01586357987220447,0.0036869328143476912,0.6666666666666268,0.005530399221521868
10,3.973651530306061,250.4500900180036,0.015866041533546326,0.004084815183096943,0.6666666666666268,0.006127222774645781
