trial,l,l0,l_norm,c,c0,c_norm
1,33.60719423884777,250.4500900180036,0.1341871916932907,0.6633429870129504,0.6666666666666268,0.995014480519485
2,35.799702180436086,250.4500900180036,0.1429414626198083,0.6635291919191595,0.6666666666666268,0.9952937878787987
3,34.68699627925585,250.4500900180036,0.13849863769968052,0.6636399999999623,0.6666666666666268,0.995460000000003
4,33.98084536907381,250.4500900180036,0.13567911022364215,0.6629038383838022,0.6666666666666268,0.9943557575757628
5,32.693717863572715,250.4500900180036,0.13053985271565496,0.6635387878787543,0.6666666666666268,0.995308181818191
6,36.65064076815363,250.4500900180036,0.1463391,0.6637374747474393,0.6666666666666268,0.9956062121212185
7,35.1171050210042,250.4500900180036,0.1402159808306709,0.6634626262625889,0.6666666666666268,0.9951939393939429
8,32.515467813562715,250.4500900180036,0.1298281338658147,0.6634780808080447,0.6666666666666268,0.9952171212121266
9,35.36721680336067,250.4500900180036,0.14121463003194887,0.6636376767676415,0.6666666666666268,0.9954565151515219
10,38.094203640728146,250.4500900180036,0.15210297444089457,0.6637478787878437,0.6666666666666268,0.9956218181818252
