trial,l,l0,l_norm,c,c0,c_norm
1,5.6537906781356275,250.4500900180036,0.022574520447284346,0.49460020091020307,0.6666666666666268,0.741900301365349
2,5.6621654730946185,250.4500900180036,0.022607959424920124,0.4953757731157749,0.6666666666666268,0.7430636596737068
3,5.695683136627325,250.4500900180036,0.02274178913738019,0.49803930180930484,0.6666666666666268,0.7470589527140019
4,5.63861700340068,250.4500900180036,0.02251393482428115,0.49464018093018497,0.6666666666666268,0.7419602713953218
5,5.642537387477495,250.4500900180036,0.022529588178913738,0.4918331657231667,0.6666666666666268,0.7377497485847943
6,5.632389357871574,250.4500900180036,0.022489069009584663,0.4913745887445905,0.6666666666666268,0.7370618831169299
7,5.6262804560912185,250.4500900180036,0.02246467731629393,0.49153991230991617,0.6666666666666268,0.7373098684649184
8,5.643339467893579,250.4500900180036,0.022532790734824282,0.490507624597629,0.6666666666666268,0.7357614368964875
9,5.656944348869774,250.4500900180036,0.0225871124600639,0.492816149406152,0.6666666666666268,0.7392242241092722
10,5.6632429685937185,250.4500900180036,0.02261226166134185,0.49605932400932706,0.6666666666666268,0.7440889860140352
