trial,l,l0,l_norm,c,c0,c_norm
1,4.359474774954991,250.4500900180036,0.01740656102236422,0.18532422740657983,0.6666666666666268,0.2779863411098864
2,4.365089577915583,250.4500900180036,0.017428979872204473,0.18658536727977937,0.6666666666666268,0.2798780509196858
3,4.356816163232646,250.4500900180036,0.017395945686900956,0.1859854320842548,0.6666666666666268,0.2789781481263989
4,4.363427965593119,250.4500900180036,0.01742234536741214,0.18717620520002845,0.6666666666666268,0.28076430780005945
5,4.362228685737147,250.4500900180036,0.017417556869009584,0.185795159513688,0.6666666666666268,0.27869273927054866
6,4.3565925185037,250.4500900180036,0.01739505271565495,0.18572657802981332,0.6666666666666268,0.27858986704473665
7,4.35669973994799,250.4500900180036,0.017395480830670926,0.18177867162593186,0.6666666666666268,0.2726680074389141
8,4.354354470894179,250.4500900180036,0.017386116613418528,0.18185481518481453,0.6666666666666268,0.2727822227772381
9,4.367303620724145,250.4500900180036,0.017437820127795527,0.1881530102903627,0.6666666666666268,0.2822295154355609
10,4.35520024004801,250.4500900180036,0.01738949361022364,0.18218102149484472,0.6666666666666268,0.27327153224228345
