trial,l,l0,l_norm,c,c0,c_norm
1,3.870962962962963,50.450450450450454,0.07672801587301588,0.3545049950049948,0.6666666666666636,0.5317574925074947
2,3.8748428428428427,50.450450450450454,0.07680492063492063,0.35106718004218024,0.6666666666666636,0.5266007700632728
3,3.8384724724724726,50.450450450450454,0.07608400793650794,0.34405290820290846,0.6666666666666636,0.516079362304365
4,3.8697097097097095,50.450450450450454,0.07670317460317459,0.3468481018981019,0.6666666666666636,0.5202721528471552
5,3.8477337337337336,50.450450450450454,0.07626757936507936,0.33992349317349313,0.6666666666666636,0.509885239760242
6,3.833101101101101,50.450450450450454,0.07597753968253967,0.33628043068043106,0.6666666666666636,0.5044206460206488
7,3.8476416416416415,50.450450450450454,0.07626575396825395,0.34086408591408657,0.6666666666666636,0.5112961288711322
8,3.8775875875875876,50.450450450450454,0.0768593253968254,0.3506692196692196,0.6666666666666636,0.5260038295038318
9,3.860686686686687,50.450450450450454,0.0765243253968254,0.34422465312465345,0.6666666666666636,0.5163369796869826
10,3.883797797797798,50.450450450450454,0.07698242063492064,0.35247681762681793,0.6666666666666636,0.5287152264402293
