trial,l,l0,l_norm,c,c0,c_norm
1,6.304982982982983,50.450450450450454,0.12497376984126983,0.6171209235209215,0.6666666666666636,0.9256813852813864
2,6.626056056056056,50.450450450450454,0.13133789682539682,0.6224759018758996,0.6666666666666636,0.9337138528138537
3,6.753169169169169,50.450450450450454,0.13385746031746032,0.6249940115440085,0.6666666666666636,0.9374910173160169
4,6.035645645645646,50.450450450450454,0.11963511904761905,0.6139592352092329,0.6666666666666636,0.9209388528138536
5,6.583063063063063,50.450450450450454,0.1304857142857143,0.6256787157287139,0.6666666666666636,0.9385180735930752
6,6.478368368368368,50.450450450450454,0.12841051587301586,0.6211083694083669,0.6666666666666636,0.9316625541125546
7,6.6026466466466465,50.450450450450454,0.13087388888888887,0.6226717948717905,0.6666666666666636,0.93400769230769
8,6.654914914914915,50.450450450450454,0.13190992063492063,0.6255342712842689,0.6666666666666636,0.9383014069264075
9,6.643225225225225,50.450450450450454,0.13167821428571427,0.6218153679653637,0.6666666666666636,0.9327230519480498
10,6.7046006006006005,50.450450450450454,0.1328947619047619,0.6274391774891741,0.6666666666666636,0.9411587662337655
