trial,l,l0,l_norm,c,c0,c_norm
1,3.980610922184437,250.4500900180036,0.015893829073482427,0.006600789504613086,0.6666666666666268,0.009901184256920222
2,3.980408881776355,250.4500900180036,0.015893022364217253,0.006888028017733954,0.6666666666666268,0.010332042026601549
3,3.9791907981596317,250.4500900180036,0.01588815878594249,0.0067333960483961066,0.6666666666666268,0.010100094072594764
4,3.979788677735547,250.4500900180036,0.015890546006389776,0.007266307687840266,0.6666666666666268,0.010899461531761051
5,3.980020644128826,250.4500900180036,0.015891472204472845,0.007005904317560729,0.6666666666666268,0.010508856476341722
6,3.9793185837167435,250.4500900180036,0.015888669009584664,0.006511720429553294,0.6666666666666268,0.009767580644330526
7,3.978640448089618,250.4500900180036,0.015885961341853036,0.006537429596547297,0.6666666666666268,0.009806144394821532
8,3.9797206641328264,250.4500900180036,0.015890274440894567,0.007325603098312134,0.6666666666666268,0.010988404647468858
9,3.979784276855371,250.4500900180036,0.01589052843450479,0.007076541506309372,0.6666666666666268,0.010614812259464692
10,3.9781816363272653,250.4500900180036,0.015884129392971246,0.007209058122819798,0.6666666666666268,0.010813587184230344
