trial,l,l0,l_norm,c,c0,c_norm
1,22.135823823823824,50.450450450450454,0.43876365079365076,0.6639823232323198,0.6666666666666636,0.9959734848484841
2,21.798402402402402,50.450450450450454,0.43207547619047615,0.6639767676767646,0.6666666666666636,0.9959651515151514
3,29.402732732732733,50.450450450450454,0.5828041666666667,0.6655752525252495,0.6666666666666636,0.9983628787878788
4,37.319453453453455,50.450450450450454,0.739724880952381,0.6660353535353505,0.6666666666666636,0.9990530303030303
5,44.063001001001,50.450450450450454,0.8733916269841269,0.666278787878785,0.6666666666666636,0.9994181818181821
6,25.631051051051053,50.450450450450454,0.5080440476190476,0.6647883838383808,0.6666666666666636,0.9971825757575757
7,26.07287887887888,50.450450450450454,0.5168017063492063,0.6648984848484818,0.6666666666666636,0.9973477272727272
8,33.28997397397397,50.450450450450454,0.6598548412698412,0.6655752525252496,0.6666666666666636,0.998362878787879
9,39.991335335335336,50.450450450450454,0.7926853968253967,0.6658186868686837,0.6666666666666636,0.9987280303030301
10,23.588008008008007,50.450450450450454,0.4675480158730158,0.6647616161616133,0.6666666666666636,0.9971424242424245
