trial,l,l0,l_norm,c,c0,c_norm
1,4.878498498498499,50.450450450450454,0.09669880952380952,0.5456513708513709,0.6666666666666636,0.8184770562770601
2,5.020248248248248,50.450450450450454,0.09950849206349206,0.5584125097125089,0.6666666666666636,0.8376187645687672
3,4.8327607607607606,50.450450450450454,0.09579222222222221,0.5425995282495284,0.6666666666666636,0.8138992923742963
4,4.8865765765765765,50.450450450450454,0.09685892857142857,0.5421274836274834,0.6666666666666636,0.8131912254412288
5,4.9571371371371376,50.450450450450454,0.09825753968253968,0.5519536186036186,0.6666666666666636,0.8279304279054316
6,4.885581581581581,50.450450450450454,0.09683920634920634,0.5497992507492504,0.6666666666666636,0.8246988761238794
7,5.044818818818819,50.450450450450454,0.09999551587301587,0.5598270729270723,0.6666666666666636,0.8397406093906123
8,5.103313313313313,50.450450450450454,0.10115496031746031,0.5678590354090354,0.6666666666666636,0.851788553113557
9,4.924692692692693,50.450450450450454,0.09761444444444443,0.55333805083805,0.6666666666666636,0.8300070762570788
10,4.9958838838838835,50.450450450450454,0.09902555555555555,0.5551977078477083,0.6666666666666636,0.8327965617715662
