trial,l,l0,l_norm,c,c0,c_norm
1,2.2325252525252526,5.454545454545454,0.4092962962962963,0.10117962756198046,0.6666666666666659,0.15176944134297088
2,2.222020202020202,5.454545454545454,0.4073703703703704,0.10411552336552336,0.6666666666666659,0.15617328504828523
3,2.2204040404040404,5.454545454545454,0.4070740740740741,0.10225357975357975,0.6666666666666659,0.1533803696303698
4,2.2258585858585858,5.454545454545454,0.4080740740740741,0.09656290931290931,0.6666666666666659,0.14484436396936415
5,2.2325252525252526,5.454545454545454,0.4092962962962963,0.10905550005550003,0.6666666666666659,0.16358325008325025
6,2.2143434343434345,5.454545454545454,0.405962962962963,0.07990132090132084,0.6666666666666659,0.1198519813519814
7,2.2274747474747474,5.454545454545454,0.4083703703703704,0.10690564500858617,0.6666666666666659,0.16035846751287944
8,2.2311111111111113,5.454545454545454,0.4090370370370371,0.09350610500610497,0.6666666666666659,0.14025915750915763
9,2.230909090909091,5.454545454545454,0.40900000000000003,0.11021101121101115,0.6666666666666659,0.16531651681651693
10,2.224242424242424,5.454545454545454,0.4077777777777778,0.09694483294483293,0.6666666666666659,0.14541724941724957
