trial,l,l0,l_norm,c,c0,c_norm
1,125.43705277055412,250.4500900180036,0.500846507028754,0.6662787878787494,0.6666666666666268,0.9994181818181839
2,92.01363256651331,250.4500900180036,0.36739309041533547,0.6660171717171345,0.6666666666666268,0.9990257575757615
3,156.7292024804961,250.4500900180036,0.6257901623003195,0.6662513131312731,0.6666666666666268,0.9993769696969694
4,141.07063692738546,250.4500900180036,0.5632684616613418,0.6664483838383445,0.6666666666666268,0.9996725757575765
5,146.77213666733346,250.4500900180036,0.586033475399361,0.6662065656565267,0.6666666666666268,0.9993098484848498
6,116.15207897579516,250.4500900180036,0.4637733568690096,0.6663996969696582,0.6666666666666268,0.9995995454545471
7,98.87555343068614,250.4500900180036,0.39479144696485624,0.6659251515151146,0.6666666666666268,0.9988877272727316
8,95.32871542308462,250.4500900180036,0.3806295913738019,0.6661091919191531,0.6666666666666268,0.9991637878787895
9,112.85297619523905,250.4500900180036,0.45060066134185306,0.6662589898989513,0.6666666666666268,0.9993884848484867
10,154.64974418883776,250.4500900180036,0.6174872773162938,0.6664339393939002,0.6666666666666268,0.99965090909091
