trial,l,l0,l_norm,c,c0,c_norm
1,5.5724778555711145,250.4500900180036,0.022249853674121408,0.48516520590520706,0.6666666666666268,0.7277478088578542
2,5.592318623724745,250.4500900180036,0.02232907412140575,0.48765713397713517,0.6666666666666268,0.7314857009657465
3,5.619859651930386,250.4500900180036,0.022439040255591052,0.49163049062049385,0.6666666666666268,0.7374457359307849
4,5.642963632726545,250.4500900180036,0.022531290095846642,0.4917240248640275,0.6666666666666268,0.7375860372960854
5,5.660647889577915,250.4500900180036,0.022601899999999998,0.49543180264180664,0.6666666666666268,0.7431477039627544
6,5.648234046809362,250.4500900180036,0.0225523338658147,0.49170732378732673,0.6666666666666268,0.7375609856810342
7,5.628472654530906,250.4500900180036,0.0224734303514377,0.4930273160173185,0.6666666666666268,0.7395409740260219
8,5.628211962392479,250.4500900180036,0.02247238945686901,0.4911710289710325,0.6666666666666268,0.7367565434565928
9,5.644516583316664,250.4500900180036,0.02253749073482428,0.49383331557331583,0.6666666666666268,0.7407499733600181
10,5.615552630526105,250.4500900180036,0.022421843130990413,0.48754059385059606,0.6666666666666268,0.7313108907759378
