trial,l,l0,l_norm,c,c0,c_norm
1,5.454545454545454,5.454545454545454,1.0,0.6666666666666659,0.6666666666666659,1.0
2,5.454545454545454,5.454545454545454,1.0,0.6666666666666659,0.6666666666666659,1.0
3,5.454545454545454,5.454545454545454,1.0,0.6666666666666659,0.6666666666666659,1.0
4,5.454545454545454,5.454545454545454,1.0,0.6666666666666659,0.6666666666666659,1.0
5,5.454545454545454,5.454545454545454,1.0,0.6666666666666659,0.6666666666666659,1.0
6,5.454545454545454,5.454545454545454,1.0,0.6666666666666659,0.6666666666666659,1.0
7,5.454545454545454,5.454545454545454,1.0,0.6666666666666659,0.6666666666666659,1.0
8,5.454545454545454,5.454545454545454,1.0,0.6666666666666659,0.6666666666666659,1.0
9,5.454545454545454,5.454545454545454,1.0,0.6666666666666659,0.6666666666666659,1.0
10,5.454545454545454,5.454545454545454,1.0,0.6666666666666659,0.6666666666666659,1.0
