trial,l,l0,l_norm,c,c0,c_norm
1,11.068242242242242,50.450450450450454,0.219388373015873,0.6549106060606024,0.6666666666666636,0.982365909090908
2,11.371403403403404,50.450450450450454,0.2253974603174603,0.6576323232323198,0.6666666666666636,0.9864484848484841
3,11.741417417417418,50.450450450450454,0.23273166666666667,0.6554772727272696,0.6666666666666636,0.983215909090909
4,10.792726726726727,50.450450450450454,0.21392726190476188,0.6544489898989854,0.6666666666666636,0.9816734848484825
5,10.155063063063063,50.450450450450454,0.20128785714285713,0.6544336219336192,0.6666666666666636,0.9816504329004333
6,10.029545545545545,50.450450450450454,0.1987999206349206,0.6538287878787853,0.6666666666666636,0.9807431818181824
7,12.832266266266267,50.450450450450454,0.2543538492063492,0.6579971139971106,0.6666666666666636,0.9869956709956703
8,10.496962962962963,50.450450450450454,0.20806480158730156,0.653920707070704,0.6666666666666636,0.9808810606060605
9,11.10877877877878,50.450450450450454,0.22019186507936508,0.654793650793647,0.6666666666666636,0.9821904761904751
10,9.576934934934934,50.450450450450454,0.18982853174603173,0.6505080808080775,0.6666666666666636,0.9757621212121208
