trial,l,l0,l_norm,c,c0,c_norm
1,4.439121121121121,50.450450450450454,0.08798972222222222,0.48540264735264715,0.6666666666666636,0.7281039710289741
2,4.425081081081081,50.450450450450454,0.08771142857142857,0.4847405871905871,0.6666666666666636,0.7271108807858839
3,4.408874874874875,50.450450450450454,0.0873901984126984,0.48440654900654906,0.6666666666666636,0.726609823509827
4,4.422830830830831,50.450450450450454,0.0876668253968254,0.48651482406482394,0.6666666666666636,0.7297722360972392
5,4.378938938938939,50.450450450450454,0.08679682539682539,0.48282899877899954,0.6666666666666636,0.7242434981685026
6,4.455509509509509,50.450450450450454,0.08831456349206349,0.49174864579864674,0.6666666666666636,0.7376229686979735
7,4.377183183183183,50.450450450450454,0.0867620238095238,0.48092845487845487,0.6666666666666636,0.7213926823176856
8,4.5072892892892895,50.450450450450454,0.0893409126984127,0.5057892107892114,0.6666666666666636,0.7586838161838205
9,4.370888888888889,50.450450450450454,0.0866372619047619,0.483730624930626,0.6666666666666636,0.7255959373959423
10,4.506006006006006,50.450450450450454,0.08931547619047618,0.49993018648018656,0.6666666666666636,0.7498952797202832
