trial,l,l0,l_norm,c,c0,c_norm
1,2.2404040404040404,5.454545454545454,0.4107407407407408,0.12258718405777222,0.6666666666666659,0.18388077608665856
2,2.228080808080808,5.454545454545454,0.4084814814814815,0.11112010212010202,0.6666666666666659,0.16668015318015325
3,2.232727272727273,5.454545454545454,0.4093333333333334,0.10504447023564664,0.6666666666666659,0.15756670535347014
4,2.2185858585858584,5.454545454545454,0.40674074074074074,0.09830477855477852,0.6666666666666659,0.14745716783216797
5,2.230909090909091,5.454545454545454,0.40900000000000003,0.11604617604617598,0.6666666666666659,0.17406926406926418
6,2.2335353535353537,5.454545454545454,0.40948148148148156,0.12451737151737144,0.6666666666666659,0.1867760572760574
7,2.240808080808081,5.454545454545454,0.4108148148148149,0.125804501054501,0.6666666666666659,0.18870675158175174
8,2.227878787878788,5.454545454545454,0.4084444444444445,0.10134632034632028,0.6666666666666659,0.1520194805194806
9,2.2393939393939393,5.454545454545454,0.41055555555555556,0.10795193858429145,0.6666666666666659,0.16192790787643738
10,2.235959595959596,5.454545454545454,0.40992592592592597,0.11981829281829279,0.6666666666666659,0.1797274392274394
