trial,l,l0,l_norm,c,c0,c_norm
1,2.2375757575757578,5.454545454545454,0.41022222222222227,0.10277422577422574,0.6666666666666659,0.1541613386613388
2,2.2307070707070706,5.454545454545454,0.408962962962963,0.11608641358641357,0.6666666666666659,0.17412962037962057
3,2.228686868686869,5.454545454545454,0.4085925925925927,0.10256660006660002,0.6666666666666659,0.15384990009990024
4,2.244040404040404,5.454545454545454,0.4114074074074074,0.1209622599622599,0.6666666666666659,0.18144338994339007
5,2.251313131313131,5.454545454545454,0.41274074074074074,0.13444404451757389,0.6666666666666659,0.20166606677636106
6,2.2395959595959596,5.454545454545454,0.4105925925925926,0.10295887445887444,0.6666666666666659,0.15443831168831185
7,2.2335353535353537,5.454545454545454,0.40948148148148156,0.12698032523032518,0.6666666666666659,0.190470487845488
8,2.234949494949495,5.454545454545454,0.4097407407407408,0.10265040841511429,0.6666666666666659,0.15397561262267162
9,2.2541414141414142,5.454545454545454,0.4132592592592593,0.11481501831501825,0.6666666666666659,0.1722225274725276
10,2.2355555555555555,5.454545454545454,0.40985185185185186,0.11007145632145629,0.6666666666666659,0.16510718448218464
