trial,l,l0,l_norm,c,c0,c_norm
1,3.87030303030303,5.454545454545454,0.7095555555555556,0.6531515151515146,0.6666666666666659,0.9797272727272731
2,4.056969696969697,5.454545454545454,0.7437777777777778,0.6505858585858582,0.6666666666666659,0.9758787878787885
3,5.454545454545454,5.454545454545454,1.0,0.6666666666666659,0.6666666666666659,1.0
4,5.454545454545454,5.454545454545454,1.0,0.6666666666666659,0.6666666666666659,1.0
5,4.828888888888889,5.454545454545454,0.8852962962962964,0.6566464646464641,0.6666666666666659,0.9849696969696974
6,4.764444444444444,5.454545454545454,0.8734814814814815,0.6635101010101003,0.6666666666666659,0.9952651515151517
7,4.242020202020202,5.454545454545454,0.7777037037037037,0.6475404040404037,0.6666666666666659,0.9713106060606067
8,4.636767676767676,5.454545454545454,0.8500740740740741,0.6589090909090903,0.6666666666666659,0.9883636363636367
9,5.454545454545454,5.454545454545454,1.0,0.6666666666666659,0.6666666666666659,1.0
10,4.831717171717171,5.454545454545454,0.8858148148148148,0.6584898989898982,0.6666666666666659,0.9877348484848485
