trial,l,l0,l_norm,c,c0,c_norm
1,3.3755575575575576,50.450450450450454,0.06690837301587302,0.08946315188079938,0.6666666666666636,0.13419472782119968
2,3.3778238238238236,50.450450450450454,0.06695329365079364,0.08570520280373278,0.6666666666666636,0.12855780420559976
3,3.3852812812812814,50.450450450450454,0.06710111111111111,0.0916090159840163,0.6666666666666636,0.13741352397602508
4,3.375835835835836,50.450450450450454,0.06691388888888888,0.08501010231598491,0.6666666666666636,0.12751515347397793
5,3.3782622622622624,50.450450450450454,0.06696198412698412,0.08659181325210782,0.6666666666666636,0.12988771987816233
6,3.383025025025025,50.450450450450454,0.06705638888888889,0.09195532996415387,0.6666666666666636,0.13793299494623143
7,3.379125125125125,50.450450450450454,0.06697908730158729,0.09046939269880479,0.6666666666666636,0.1357040890482078
8,3.375785785785786,50.450450450450454,0.06691289682539682,0.0854587017557611,0.6666666666666636,0.12818805263364225
9,3.374944944944945,50.450450450450454,0.06689623015873015,0.08772952635599733,0.6666666666666636,0.1315942895339966
10,3.384942942942943,50.450450450450454,0.06709440476190476,0.09258679376179425,0.6666666666666636,0.13888019064269203
