trial,l,l0,l_norm,c,c0,c_norm
1,3.2664284284284286,50.450450450450454,0.06474527777777778,0.00897780422192187,0.6666666666666636,0.013466706332882867
2,3.268786786786787,50.450450450450454,0.0647920238095238,0.0081636006150712,0.6666666666666636,0.012245400922606857
3,3.2694334334334334,50.450450450450454,0.06480484126984126,0.009019684769994369,0.6666666666666636,0.013529527154991615
4,3.2651951951951954,50.450450450450454,0.06472083333333334,0.009736313523078232,0.6666666666666636,0.014604470284617414
5,3.2673313313313312,50.450450450450454,0.0647631746031746,0.009108200949377422,0.6666666666666636,0.013662301424066195
6,3.2672132132132132,50.450450450450454,0.06476083333333332,0.010375420666364947,0.6666666666666636,0.015563130999547491
7,3.269963963963964,50.450450450450454,0.06481535714285713,0.009701382604323785,0.6666666666666636,0.014552073906485745
8,3.268082082082082,50.450450450450454,0.06477805555555555,0.00970090301855008,0.6666666666666636,0.014551354527825187
9,3.270598598598599,50.450450450450454,0.0648279365079365,0.008764065183182833,0.6666666666666636,0.01314609777477431
10,3.267127127127127,50.450450450450454,0.06475912698412697,0.008591550769491946,0.6666666666666636,0.012887326154237978
