trial,l,l0,l_norm,c,c0,c_norm
1,2.25010101010101,5.454545454545454,0.41251851851851856,0.13266832840362242,0.6666666666666659,0.19900249260543387
2,2.2593939393939393,5.454545454545454,0.4142222222222222,0.1455991230991231,0.6666666666666659,0.21839868464868492
3,2.251313131313131,5.454545454545454,0.41274074074074074,0.12146420246420238,0.6666666666666659,0.1821963036963038
4,2.2692929292929294,5.454545454545454,0.4160370370370371,0.15083757908757905,0.6666666666666659,0.22625636863136886
5,2.2484848484848485,5.454545454545454,0.41222222222222227,0.13026434676434667,0.6666666666666659,0.19539652014652026
6,2.2434343434343433,5.454545454545454,0.4112962962962963,0.1463640722023074,0.6666666666666659,0.21954610830346138
7,2.2543434343434345,5.454545454545454,0.4132962962962964,0.13704034854034852,0.6666666666666659,0.20556052281052303
8,2.245050505050505,5.454545454545454,0.4115925925925926,0.13887587412587402,0.6666666666666659,0.2083138111888113
9,2.256969696969697,5.454545454545454,0.4137777777777778,0.1441085303585303,0.6666666666666659,0.21616279553779572
10,2.2434343434343433,5.454545454545454,0.4112962962962963,0.13260328560328544,0.6666666666666659,0.1989049284049284
