trial,l,l0,l_norm,c,c0,c_norm
1,10.290126345269053,250.4500900180036,0.041086534824281144,0.6388144011543836,0.6666666666666268,0.9582216017316327
2,10.004037527505501,250.4500900180036,0.03994423610223642,0.636923607503596,0.6666666666666268,0.9553854112554512
3,10.113941908381676,250.4500900180036,0.04038306357827476,0.6368529870129747,0.6666666666666268,0.9552794805195192
4,10.42209521904381,250.4500900180036,0.041613461661341854,0.6386032001331924,0.6666666666666268,0.9579048001998459
5,9.913085097019405,250.4500900180036,0.03958108019169329,0.6358745310245242,0.6666666666666268,0.9538117965368433
6,10.085042048409681,250.4500900180036,0.04026767188498402,0.6362738672438589,0.6666666666666268,0.9544108008658455
7,10.479142548509701,250.4500900180036,0.041841240894568685,0.6394263492063352,0.6666666666666268,0.9591395238095602
8,10.439840048009602,250.4500900180036,0.04168431341853035,0.6380353391053257,0.6666666666666268,0.9570530086580459
9,9.9308075215043,250.4500900180036,0.03965184249201278,0.6356669663669542,0.6666666666666268,0.9535004495504883
10,10.00573546709342,250.4500900180036,0.03995101565495208,0.6362290198690097,0.6666666666666268,0.9543435298035716
