trial,l,l0,l_norm,c,c0,c_norm
1,3.469003003003003,50.450450450450454,0.06876059523809523,0.15337829882535778,0.6666666666666636,0.2300674482380377
2,3.453931931931932,50.450450450450454,0.06846186507936508,0.136510994560995,0.6666666666666636,0.20476649184149343
3,3.466872872872873,50.450450450450454,0.06871837301587301,0.15393934398934445,0.6666666666666636,0.23090901598401772
4,3.471971971971972,50.450450450450454,0.06881944444444445,0.15468492504227813,0.6666666666666636,0.23202738756341826
5,3.4714894894894894,50.450450450450454,0.06880988095238094,0.15060863858363893,0.6666666666666636,0.22591295787545942
6,3.4737297297297296,50.450450450450454,0.0688542857142857,0.15562678987679038,0.6666666666666636,0.23344018481518664
7,3.461795795795796,50.450450450450454,0.06861773809523809,0.14386058386058437,0.6666666666666636,0.21579087579087752
8,3.466864864864865,50.450450450450454,0.06871821428571429,0.14703484015984045,0.6666666666666636,0.22055226023976168
9,3.4708308308308307,50.450450450450454,0.06879682539682538,0.15249914529914557,0.6666666666666636,0.2287487179487194
10,3.466876876876877,50.450450450450454,0.06871845238095238,0.14862220279720306,0.6666666666666636,0.22293330419580562
