trial,l,l0,l_norm,c,c0,c_norm
1,7.755127127127127,50.450450450450454,0.15371769841269842,0.6385275613275584,0.6666666666666636,0.957791341991342
2,8.18555955955956,50.450450450450454,0.16224948412698412,0.6444538239538217,0.6666666666666636,0.9666807359307369
3,7.768414414414415,50.450450450450454,0.15398107142857143,0.6397736652236612,0.6666666666666636,0.9596604978354961
4,7.1455035035035035,50.450450450450454,0.1416340873015873,0.6326225829725816,0.6666666666666636,0.9489338744588767
5,7.239429429429429,50.450450450450454,0.14349583333333332,0.6347350649350622,0.6666666666666636,0.9521025974025976
6,7.437141141141141,50.450450450450454,0.14741476190476188,0.637252813852811,0.6666666666666636,0.9558792207792208
7,7.20925925925926,50.450450450450454,0.14289781746031746,0.6345676767676737,0.6666666666666636,0.9518515151515149
8,7.241099099099099,50.450450450450454,0.14352892857142857,0.6349681818181777,0.6666666666666636,0.952452272727271
9,8.016394394394394,50.450450450450454,0.15889638888888888,0.6408477633477605,0.6666666666666636,0.9612716450216451
10,7.714006006006006,50.450450450450454,0.15290261904761904,0.6393041847041829,0.6666666666666636,0.9589562770562787
