trial,l,l0,l_norm,c,c0,c_norm
1,25.68567967967968,50.450450450450454,0.509126865079365,0.6640237373737348,0.6666666666666636,0.9960356060606067
2,19.569337337337338,50.450450450450454,0.3878922222222222,0.6625252525252501,0.6666666666666636,0.9937878787878797
3,17.755197197197198,50.450450450450454,0.351933373015873,0.6614737373737344,0.6666666666666636,0.9922106060606061
4,17.894414414414413,50.450450450450454,0.3546928571428571,0.6627300865800831,0.6666666666666636,0.9940951298701293
5,22.458462462462464,50.450450450450454,0.44515880952380954,0.6648035353535323,0.6666666666666636,0.997205303030303
6,27.84684084084084,50.450450450450454,0.5519641666666666,0.6647727272727241,0.6666666666666636,0.9971590909090906
7,19.18004004004004,50.450450450450454,0.3801757936507936,0.663828787878785,0.6666666666666636,0.995743181818182
8,18.504592592592594,50.450450450450454,0.36678746031746035,0.6640580808080778,0.6666666666666636,0.9960871212121213
9,19.932352352352353,50.450450450450454,0.3950876984126984,0.6633444444444415,0.6666666666666636,0.9950166666666668
10,29.851855855855856,50.450450450450454,0.5917064285714285,0.6643393939393906,0.6666666666666636,0.9965090909090903
