trial,l,l0,l_norm,c,c0,c_norm
1,2.221212121212121,5.454545454545454,0.40722222222222226,0.08461105561105557,0.6666666666666659,0.12691658341658352
2,2.2224242424242426,5.454545454545454,0.4074444444444445,0.10069302919302914,0.6666666666666659,0.1510395437895439
3,2.216161616161616,5.454545454545454,0.4062962962962963,0.09000471750471745,0.6666666666666659,0.13500707625707634
4,2.2256565656565654,5.454545454545454,0.40803703703703703,0.08998962148962143,0.6666666666666659,0.13498443223443232
5,2.22,5.454545454545454,0.4070000000000001,0.1020323287823288,0.6666666666666659,0.1530484931734934
6,2.222020202020202,5.454545454545454,0.4073703703703704,0.07617718392718391,0.6666666666666659,0.11426577589077601
7,2.235353535353535,5.454545454545454,0.4098148148148148,0.10861420932009162,0.6666666666666659,0.16292131398013762
8,2.214949494949495,5.454545454545454,0.4060740740740741,0.08836419626125501,0.6666666666666659,0.13254629439188267
9,2.2246464646464648,5.454545454545454,0.4078518518518519,0.09862012987012982,0.6666666666666659,0.1479301948051949
10,2.216161616161616,5.454545454545454,0.4062962962962963,0.08886440357028585,0.6666666666666659,0.13329660535542895
