trial,l,l0,l_norm,c,c0,c_norm
1,4.351111111111111,5.454545454545454,0.7977037037037037,0.6595266955266951,0.6666666666666659,0.9892900432900438
2,5.454545454545454,5.454545454545454,1.0,0.6666666666666659,0.6666666666666659,1.0
3,5.454545454545454,5.454545454545454,1.0,0.6666666666666659,0.6666666666666659,1.0
4,4.083636363636364,5.454545454545454,0.7486666666666668,0.6556414141414134,0.6666666666666659,0.9834621212121213
5,4.892525252525252,5.454545454545454,0.896962962962963,0.6627878787878779,0.6666666666666659,0.9941818181818181
6,5.454545454545454,5.454545454545454,1.0,0.6666666666666659,0.6666666666666659,1.0
7,4.676969696969697,5.454545454545454,0.8574444444444445,0.6613434343434337,0.6666666666666659,0.9920151515151517
8,5.454545454545454,5.454545454545454,1.0,0.6666666666666659,0.6666666666666659,1.0
9,5.06,5.454545454545454,0.9276666666666666,0.6642323232323224,0.6666666666666659,0.9963484848484848
10,5.454545454545454,5.454545454545454,1.0,0.6666666666666659,0.6666666666666659,1.0
