trial,l,l0,l_norm,c,c0,c_norm
1,2.5424242424242425,5.454545454545454,0.46611111111111114,0.4253393828393829,0.6666666666666659,0.6380090742590752
2,2.5464646464646465,5.454545454545454,0.4668518518518519,0.44357803307803323,0.6666666666666659,0.6653670496170506
3,2.54989898989899,5.454545454545454,0.46748148148148155,0.4491126651126652,0.6666666666666659,0.6736689976689986
4,2.5416161616161617,5.454545454545454,0.465962962962963,0.42517643467643473,0.6666666666666659,0.6377646520146529
5,2.5472727272727274,5.454545454545454,0.467,0.4204587634587633,0.6666666666666659,0.6306881451881458
6,2.5036363636363634,5.454545454545454,0.459,0.40578094128094117,0.6666666666666659,0.6086714119214125
7,2.5555555555555554,5.454545454545454,0.4685185185185185,0.4224998334998332,0.6666666666666659,0.6337497502497506
8,2.6046464646464647,5.454545454545454,0.47751851851851856,0.4357876012876013,0.6666666666666659,0.6536814019314028
9,2.5282828282828285,5.454545454545454,0.4635185185185186,0.3930895770895772,0.6666666666666659,0.5896343656343666
10,2.518181818181818,5.454545454545454,0.46166666666666667,0.41534121434121446,0.6666666666666659,0.6230118215118224
