trial,l,l0,l_norm,c,c0,c_norm
1,3.971254970994199,250.4500900180036,0.015856472523961662,0.00257579815609228,0.6666666666666268,0.0038636972341386513
2,3.9706307661532305,250.4500900180036,0.01585398019169329,0.0023606681227269504,0.6666666666666268,0.0035410021840906374
3,3.969574394878976,250.4500900180036,0.015849762300319488,0.002238496055028567,0.6666666666666268,0.0033577440825430516
4,3.97158799759952,250.4500900180036,0.015857802236421723,0.0022909796412737622,0.6666666666666268,0.003436469461910849
5,3.9702852570514104,250.4500900180036,0.015852600638977636,0.002447656957765323,0.6666666666666268,0.0036714854366482045
6,3.9701920384076814,250.4500900180036,0.015852228434504793,0.0022735675607502286,0.6666666666666268,0.003410351341125547
7,3.971452050410082,250.4500900180036,0.01585725942492013,0.002259811634873559,0.6666666666666268,0.0033897174523105414
8,3.969736427285457,250.4500900180036,0.015850409265175718,0.0022102427225337462,0.6666666666666268,0.0033153640838008177
9,3.971178075615123,250.4500900180036,0.01585616549520767,0.0023524731477672675,0.6666666666666268,0.0035287097216511122
10,3.9710373274654933,250.4500900180036,0.015855603514377,0.0021595541713188816,0.6666666666666268,0.003239331256978516
