trial,l,l0,l_norm,c,c0,c_norm
1,8.409243848769753,250.4500900180036,0.033576525559105425,0.6190956277056188,0.6666666666666268,0.9286434415584838
2,8.395635047009401,250.4500900180036,0.03352218817891373,0.6182008480408466,0.6666666666666268,0.9273012720613254
3,8.509734346869374,250.4500900180036,0.03397776517571885,0.6193089477189448,0.6666666666666268,0.9289634215784729
4,8.313651610322065,250.4500900180036,0.03319484376996805,0.6164634065934029,0.6666666666666268,0.9246951098901597
5,8.398549789957992,250.4500900180036,0.033533826198083067,0.619119196359194,0.6666666666666268,0.9286787945388466
6,8.634855691138227,250.4500900180036,0.03447735111821086,0.6230892418692385,0.6666666666666268,0.9346338628039137
7,8.30839151830366,250.4500900180036,0.0331738412140575,0.6168039860139822,0.6666666666666268,0.9252059790210287
8,8.594318943788759,250.4500900180036,0.03431549552715655,0.6200240692640631,0.6666666666666268,0.9300361038961502
9,8.686873214642928,250.4500900180036,0.034685047284345044,0.6231799600399569,0.6666666666666268,0.9347699400599913
10,8.296373594718943,250.4500900180036,0.03312585591054313,0.6178835375735331,0.6666666666666268,0.9268253063603551
